School Number,School Name,Telephone,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban/Rural,School Type,Definition,Authority,Donations,Gender of Students,KME Peak Body,Takiwā,Territorial Authority,Regional Council,Local Office,Education Region,General Electorate,Māori Electorate,Neighbourhood (SA2 code),Neighbourhood (SA2),Ward,Latitude,Longitude,Enrolment Scheme,Equity Index (EQI),Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International,Isolation Index,Language of Instruction,Boarding Facilities,Cohort Entry,Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Ao Tawhiti Unlimited Discovery,03-3777773,office@aotawhiti.school.nz,Anita Yarwood,https://aotawhiti.school.nz/,5 Mollett St ,Christchurch,Christchurch,5 Mollett Street,Christchurch Central,Christchurch,8140,Major urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch Central,Te Tai Tonga,326600,Christchurch Central,Central Ward,-43.535939,172.635943,No,442,649,582,97,20,51,20,15,0,0.03,All students taught in English/other setting,No,No,Open
684,Te Waka Unua School,03-3899305,office@tewaka.school.nz,Janeane Reid,http://www.tewaka.school.nz,476 Ferry Road ,Woolston,Christchurch,476 Ferry Road,Woolston,Christchurch,8023,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Banks Peninsula,Te Tai Tonga,330500,Ensors,Linwood Ward,-43.545671,172.672639,Yes,509,494,192,222,105,81,16,3,0,0.12,Some students taught in te reo Māori or a Pacific language,No,No,Open
685,Waitākiri Primary School,03-383 2736,office@waitakiri.school.nz,Andrew Barker,http://www.waitakiri.school.nz/,170 Burwood Road ,Burwood,Christchurch,170 Burwood Road,Burwood,Christchurch,8083,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch East,Te Tai Tonga,324001,Burwood North,Burwood Ward,-43.488844,172.683844,Yes,452,539,465,121,31,54,9,1,11,0.23,All students taught in English/other setting,No,No,Open
686,Lyttelton Primary School,03-9290588,office@lyttelton.school.nz,Jenny Felton,http://www.lyttelton.school.nz,34 Oxford Street ,,Lyttelton,PO Box 85,,Lyttelton,8841,Small urban area,Full Primary,,State,Donations may be requested,Co-Educational,,,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Banks Peninsula,Te Tai Tonga,332501,Lyttelton,Banks Peninsula Ward,-43.602344,172.723168,Yes,424,130,125,13,0,5,1,0,0,0.34,All students taught in English/other setting,No,Yes,Open
688,Ormiston Primary School,09-2539020,admin@ormps.school.nz,Heath McNeil,http://www.ormistonprimary.school.nz,291 Ormiston Road ,Flat Bush,Auckland,PO Box 217053,Botany Junction,Auckland,2164,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,158101,Ormiston Central,Howick Ward,-36.968315,174.920677,Yes,379,982,58,31,94,811,64,3,0,0.21,All students taught in English/other setting,No,No,Open
696,Rāwhiti School,03-3889519,admin@rawhiti.school.nz,"Jody Hohaia-O’Sullivan",http://www.rawhiti.school.nz,150 Leaver Terrace ,North New Brighton,Christchurch,150 Leaver Terrace,North New Brighton,Christchurch,8083,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch East,Te Tai Tonga,327200,North Beach,Coastal Ward,-43.496105,172.717708,Yes,478,520,395,190,46,36,6,1,0,0.28,Some students taught in te reo Māori,No,Yes,Open
704,Haeata Community Campus,03-9300110,office@haeata.school.nz,Peggy Burrows,http://www.haeata.school.nz,240 Breezes Road ,Wainoni,Christchurch,PO Box 15071,Aranui,Christchurch,8643,Major urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch East,Te Tai Tonga,328400,Wainoni,Burwood Ward,-43.514761,172.696693,Yes,545,604,270,295,135,61,14,0,0,0.19,Some students taught in te reo Māori,No,No,Open
705,Te Tipu Whenua o Pa Harakeke,06-6500679,melanief@flaxcol.co.nz,Cherie Heeney,http://www.flaxmerecollege.co.nz/,151 Flaxmere Avenue ,Flaxmere,Hastings,Te Tipu Whenua o Pa Harakeke 151 Flaxmere Avenue,,Hastings,4120,Large urban area,Teen Parent Unit,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Hastings District,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Tukituki,Ikaroa-Rāwhiti,209100,Flaxmere Park,Flaxmere General Ward,-39.621850,176.788895,No,569,,,,,,,,,0.21, ,No,No,Open
706,Te Pā o Rākaihautū,03-3810899,tepa@rakaihautu.com,Terina Tahau (Acting),http://www.rakaihautu.com,7 McLean Street ,Linwood,Christchurch,PO Box 27131,Shirley,Christchurch,8013,Major urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch East,Te Tai Tonga,328500,Linwood North,Linwood Ward,-43.529310,172.672461,Yes,517,207,76,198,44,5,0,0,0,0.10,All students taught in te reo Māori,No,Yes,Open
707,ACG Tauranga,07-2130100,acgtauranga@acgedu.com,Dorethea Kilian,https://tauranga.acgedu.com/,6 Keenan Road ,Pyes Pa,Tauranga,PO Box 6199,,Tauranga,1141,Major urban area,Composite,,Private : Fully Registered,Not applicable,Co-Educational,,,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Bay of Plenty,Waiariki,191502,Keenan Road,Tauriko General Ward,-37.771596,176.115653,No,not applicable,411,277,21,6,129,13,7,19,not applicable,All students taught in English/other setting,No,No,Open
708,Rototuna Junior High School,07-8540541,communication@rhs.school.nz,Melissa Moore,http://www.rhs.school.nz,Kimbrae Drive ,Rototuna,Hamilton,PO Box 21116,Rototuna,Hamilton,3210,Major urban area,Secondary (Year 7-10),,State,Donations may be requested,Co-Educational,,,Hamilton City,Waikato Region,Hamilton Office,Waikato,Waikato,Hauraki-Waikato,175601,Rototuna North,East General Ward,-37.716113,175.263497,Yes,428,1372,715,242,87,513,106,31,5,0.31,All students taught in English/other setting,No,No,Open
709,Ormiston Junior College,09-9740 140,admin@ojc.school.nz,Ryan Timoko-Benjamin (Acting),http://www.ojc.school.nz,285 Ormiston Road ,Flat Bush,Auckland,285 Ormiston Road,Flat Bush,Auckland,2019,Major urban area,Secondary (Year 7-10),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,158101,Ormiston Central,Howick Ward,-36.967849,174.919678,Yes,424,1509,101,76,228,1168,82,13,3,0.21,All students taught in English/other setting,No,No,Open
710,Rolleston Christian School,03-5502653,office@rcs.school.nz,Elizabeth Coyle,http://www.rollestonchristian.school.nz,571-575 Springston Rolleston Road ,,Rolleston,571 Springston Rolleston Road RD 8,,Christchurch,7678,Medium urban area,Full Primary,,State : Integrated,Donations may be requested,Co-Educational,,,Selwyn District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,335501,Faringdon,Rolleston Ward,-43.608323,172.392912,Yes,392,277,145,8,13,87,43,7,0,0.41,All students taught in English/other setting,No,No,Open
712,Te Rōhutu Whio,03-244 0426,admin@terohutuwhio.school.nz,Kate Morgan,https://terohutuwhio.school.nz/,85 Kate Sheppard Drive ,,Rolleston,85 Kate Sheppard Drive,,Rolleston,7678,Medium urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Selwyn District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,335502,Rolleston South East,Rolleston Ward,-43.615521,172.402071,Yes,429,343,139,74,42,159,20,1,0,0.42,Some students taught in te reo Māori,No,Yes,Open
717,Whakatane Teen Parent Unit,07-9295010,,Martyn Knapton,,36 Golf Links Road ,Thornton,Whakatane,Private Bag 1021,,Whakatane,3158,Medium urban area,Teen Parent Unit,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Whakatane District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",East Coast,Waiariki,202500,Coastlands,Whakatāne-Ōhope General Ward,-37.942698,176.936281,No,569,,,,,,,,,1.11, ,No,No,Open
719,Te Kura Kaupapa Maori o Te Orini ki Ngati Awa,07-3082010,admin@tkkmteorini.school.nz,Ngarimu Daniels (Acting),http://www.tkkmteorini.school.nz,33 Meadow Vale ,Coastlands,Whakatane,33 Meadow Vale,Coastlands,Whakatane,3120,Medium urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,,Whakatane District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",East Coast,Waiariki,202500,Coastlands,Whakatāne-Ōhope General Ward,-37.935029,176.971491,No,517,96,4,96,2,1,1,0,0,1.18,All students taught in te reo Māori,No,No,Open
723,Te Pae School (Proposed opening date: 2027-01-01),,,,,1 Dunlop Road ,Westgate,Auckland,1 Dunlop Road,,Auckland,,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,117000,Whenuapai,Waitākere Ward,-36.818632,174.601463,No,not calculated,,,,,,,,,not calculated, ,No,No,Proposed
724,Te Manawa ō Pāpāmoa School,07-8994076,office@tmop.school.nz,Shane Cunliffe,https://www.tmop.school.nz/,72 Te Okuroa Drive ,Papamoa Beach,Papamoa,72 Te Okuroa Drive,,Papamoa,3118,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Bay of Plenty,Waiariki,197601,Wairakei West,Pāpāmoa General Ward,-37.721212,176.317908,Yes,443,491,297,107,20,130,28,3,0,0.42,All students taught in English/other setting,No,Yes,Open
725,Scott Point School,09-553 6810,admin@scottpointschool.nz,Pamela King,https://www.scottpointschool.nz/,11 Scott Road ,Hobsonville,Auckland,11 Scott Road,Hobsonville,Auckland,0616,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,,Upper Harbour Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Upper Harbour,Te Tai Tokerau,120203,Hobsonville Scott Point,Albany Ward,-36.802388,174.660507,Yes,362,895,288,51,42,583,45,9,0,0.32,All students taught in English/other setting,No,No,Open
728,Meraki Montessori School,09-5541583,admin@merakimontessori.co.nz,Paul Scanlan,http://www.merakimontessori.co.nz,293 Wainui Road ,,Silverdale,293 Wainui Road RD 2,,Silverdale,0992,Large urban area,Full Primary,,Private : Fully Registered,Not applicable,Co-Educational,,,Rodney Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,113401,Milldale,Rodney Ward,-36.603609,174.660048,No,not applicable,56,40,3,2,9,4,2,2,not applicable,All students taught in English/other setting,No,No,Open
729,Northland College Teen Parent Unit,09-4013200,eleanorb@northlandcollege.school.nz,Eleanor Barker,http://www.northlandcollege.school.nz,24 Purdy Street ,,Kaikohe,PO Box 261,,Kaikohe,0440,Small urban area,Teen Parent Unit,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,103501,Kaikohe,Kaikohe-Hokianga General Ward,-35.408492,173.806693,No,569,,,,,,,,,1.82, ,No,No,Open
730,Porangahau School,06-8555340,office@porangahau.school.nz,Julie Scandrett,https://sites.google.com/porangahau.school.nz/porangahauschool/,58 Keppel Street ,,Porangahau,58 Keppel Street RD 1,,Porangahau,4291,Rural settlement,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Central Hawke's Bay District,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Wairarapa,Ikaroa-Rāwhiti,216101,Taurekaitai,Aramoana-Ruahine Ward,-40.303781,176.617012,No,483,33,19,22,3,0,0,0,0,1.77,All students taught in English/other setting,No,No,Open
737,Te Kura Kaupapa Maori o Horouta Wananga,06-8672029,accounts@horoutawananga.school.nz,Brucenna Gilvray-Nohotima,http://horoutawananga.nz/,30 Desmond Road ,Te Hapara,Gisborne,PO Box 3090,Kaiti,Gisborne,4041,Large urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,,Gisborne District,Gisborne Region,Napier Office,"Hawke's Bay, Tairāwhiti",East Coast,Ikaroa-Rāwhiti,206100,Te Hapara South,Tairāwhiti General Ward,-38.657548,178.006862,No,519,178,6,178,6,0,0,0,0,0.83,All students taught in te reo Māori,No,No,Open
738,St Francis of Assisi Catholic School,03-595 0730,,Joanne Earl,http://www.stfrancischch.school.nz,370 Innes Road ,Mairehau,Christchurch,370 Innes Road,Mairehau,Christchurch,8052,Major urban area,Full Primary,,State : Integrated,Donations may be requested,Co-Educational,,,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch Central,Te Tai Tonga,323100,Mairehau South,Innes Ward,-43.499792,172.639393,Yes,408,466,321,47,36,125,25,0,0,0.13,All students taught in English/other setting,No,Yes,Open
739,Manukura,06-3549531,admin@manukura.school.nz,Ilane Durie,http://www.manukura.school.nz,233 Tennent Drive ,Palmerston North,Palmerston North,PO Box 5478,Hokowhitu,Palmerston North,4441,Large urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Palmerston North City,Manawatū-Whanganui Region,Whanganui Office,"Taranaki, Whanganui, Manawatū",Rangitīkei,Te Tai Hauāuru,231900,Turitea,Te Hirawanui General Ward,-40.389659,175.612776,No,494,191,14,182,13,2,0,0,0,0.15,All students taught in te reo Māori,No,No,Open
742,Te Kura o Te Whānau-a-Apanui,07-3252040,admin@tkotwaa.school.nz,Teia Herewini,http://www.tekuraotewhanauaapanui.school.nz,6870 SHW 35 Te Kaha RD3 ,,Opotiki,State Highway 35 RD 3,,Opotiki,3199,Rural settlement,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,,Ōpōtiki District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",East Coast,Waiariki,204200,Cape Runaway,Coast Ward,-37.728925,177.695838,No,542,190,15,187,13,1,1,2,0,4.06,Some students taught in te reo Māori,No,No,Open
743,Holy Trinity Catholic Primary School,09-2969039,office@holytrinity.school.nz,Peta Lindstrom,http://www.holytrinity.school.nz,137 Airfield Road ,Takanini,Auckland,PO Box 202046,Takanini,Auckland,2246,Major urban area,Contributing,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,,Papakura Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,162102,Takanini East,Manurewa-Papakura Ward,-37.036334,174.940735,No,395,302,59,16,79,189,15,1,0,0.33,All students taught in English/other setting,No,No,Open
746,Te Kura Whakatipu o Kawarau,03-9744644,office@kawarau.school.nz,Tania McNamara,https://www.kawarau.school.nz/,85 Howden Drive ,,Queenstown,PO Box 2905,Wakatipu,Queenstown,9349,Medium urban area,Full Primary,,State,Donations may be requested,Co-Educational,,,Queenstown-Lakes District,Otago Region,Dunedin Office,"Otago, Southland",Southland,Te Tai Tonga,348901,Jacks Point,Queenstown-Whakatipu Ward,-45.067998,168.745336,Yes,405,546,376,43,17,140,36,4,0,2.70,All students taught in English/other setting,No,No,Open
747,Te Kura O Take Kārara,03-974 7575 ,office@takekarara.school.nz,Jodie Howard,https://www.takekarara.school.nz,3 Grace Wright Drive ,,Wanaka,PO Box 815,,Wanaka,9343,Medium urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Queenstown-Lakes District,Otago Region,Dunedin Office,"Otago, Southland",Waitaki,Te Tai Tonga,347000,Wānaka Central,Wānaka-Upper Clutha Ward,-44.701996,169.154210,Yes,405,323,284,31,5,31,15,2,0,3.26,All students taught in English/other setting,No,Yes,Open
748,Ngākōroa School,09-5537040,hello@ngakoroa.school.nz,Andrea Fulton,http://www.ngakoroa.school.nz/,1 Rorotu Ave ,,Karaka,1 Rorotu Ave,,Karaka,2578,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Franklin Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Papakura,Hauraki-Waikato,164301,Drury West,Franklin Ward,-37.105470,174.939358,Yes,466,222,44,64,61,93,6,2,0,0.31,All students taught in English/other setting,No,Yes,Open
752,Summit Point School,09-9735354,,Rebecca Elias,http://www.summitpoint.co.nz/,1 Fred Thomas Drive ,Takapuna,Auckland,1 Fred Thomas Drive,Takapuna,Auckland,0622,Major urban area,Full Primary,,Private : Fully Registered,Not applicable,Co-Educational,,,Devonport-Takapuna Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,North Shore,Te Tai Tokerau,126601,Takapuna West,North Shore Ward,-36.790983,174.762275,No,not applicable,36,29,1,0,4,1,2,0,not applicable,All students taught in English/other setting,No,No,Open
764,Ahutoetoe School,09-2428100,,Wendy Sandifer,https://www.ahutoetoe.school.nz/,89 Maryvale Road ,,Wainui,89 Maryvale Road,,Wainui,,Large urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Rodney Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,113401,Milldale,Rodney Ward,-36.615953,174.652689,Yes,384,314,162,26,9,139,23,4,4,0.49,All students taught in English/other setting,No,Yes,Open
767,Nukumea Primary School - Te Kura Tuatahi O Nukumea,09-320 1376,,Steve Mouldey,https://www.nukumea.school.nz/,"9 Cozier Pl, Orewa ",,Auckland,"9 Cozier Pl, Orewa",,Auckland,0931,Large urban area,Contributing,,State,Donations may be requested,Co-Educational,,,Hibiscus and Bays Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Whangaparāoa,Te Tai Tokerau,112702,Orewa West,Albany Ward,-36.578983,174.669796,Yes,412,89,64,7,4,19,13,7,0,0.53,All students taught in English/other setting,No,No,Open
