building_id,site_id,building_name,building_type,year_built,floor_area_sqm,num_floors,condition_rating,last_assessed_date
4290,1048,Sports Hall,GYM,1978,510,2,FAIR,2021-08-18
4291,1048,Resource Centre,LIBRARY,2022,684,2,FAIR,2024-01-10
4292,1049,Block D,CLASSROOM,2014,525,2,GOOD,2024-07-12
4293,1049,Main Office,ADMIN,2018,127,1,FAIR,2024-09-04
4294,1049,Senior Toilets,TOILET_BLOCK,1990,459,1,FAIR,2020-12-22
4295,1049,Metal Workshop,WORKSHOP,1975,625,2,FAIR,2021-03-10
4296,1050,Arts Block,CLASSROOM,2012,608,2,POOR,2020-09-17
4297,1050,Administration Building,ADMIN,1991,78,2,CRITICAL,2024-07-23
4298,1050,Junior Toilets,TOILET_BLOCK,1959,621,1,FAIR,2023-05-19
4299,1050,School Hall,HALL,1960,568,2,POOR,2021-12-09
4300,1050,Changing Rooms,SPORTS_PAVILION,1989,157,1,FAIR,2020-04-30
4301,1050,Resource Centre,LIBRARY,1967,556,2,FAIR,2022-02-21
4302,1052,Junior Block,CLASSROOM,1985,470,1,GOOD,2021-09-10
4303,1052,Staff Block,ADMIN,2004,229,1,FAIR,2022-12-04
4304,1052,Staff Facilities,TOILET_BLOCK,1952,373,1,FAIR,2023-12-23
4305,1052,Resource Centre,LIBRARY,2015,479,2,FAIR,2022-09-30
4306,1052,Assembly Hall,HALL,1981,162,1,FAIR,2023-08-22
4307,1052,Sports Pavilion,SPORTS_PAVILION,2016,207,1,FAIR,2024-05-18
4308,1052,Main Gymnasium,GYM,2015,731,1,GOOD,2023-01-29
4309,1052,Sports Store,STORAGE,1998,36,1,POOR,2021-10-12
4310,1053,Arts Block,CLASSROOM,2009,684,1,POOR,2022-10-19
4311,1053,Staff Block,ADMIN,1997,70,2,GOOD,2024-04-22
4312,1053,Sports Amenities,TOILET_BLOCK,1986,546,1,GOOD,2023-09-09
4313,1055,Arts Block,CLASSROOM,2017,54,1,FAIR,2022-09-21
4314,1055,Main Office,ADMIN,1951,174,2,FAIR,2022-03-04
4315,1055,Senior Toilets,TOILET_BLOCK,1972,566,1,GOOD,2021-12-20
4316,1055,Changing Rooms,SPORTS_PAVILION,1993,699,1,FAIR,2024-09-04
4317,1055,Sports Store,STORAGE,1959,52,1,GOOD,2022-01-08
4318,1056,Block C,CLASSROOM,1961,553,1,GOOD,2023-10-25
4319,1056,Administration Building,ADMIN,1977,355,1,FAIR,2023-10-28
4320,1056,Junior Toilets,TOILET_BLOCK,1953,91,1,POOR,2023-01-30
4321,1056,Fitness Centre,GYM,1978,51,1,POOR,2022-07-02
4322,1056,Technology Workshop,WORKSHOP,2006,661,1,POOR,2023-12-18
4323,1056,Sports Store,STORAGE,1956,71,1,POOR,2020-07-12
4324,1056,Changing Rooms,SPORTS_PAVILION,1984,268,1,FAIR,2021-12-07
4325,1056,School Hall,HALL,1954,507,2,POOR,2023-06-21
4326,1058,Arts Block,CLASSROOM,1984,566,2,FAIR,2020-04-12
4327,1058,Administration Building,ADMIN,1954,752,1,FAIR,2020-01-30
4328,1058,Junior Toilets,TOILET_BLOCK,2015,78,1,FAIR,2021-07-04
4329,1058,Assembly Hall,HALL,1984,449,2,FAIR,2021-04-15
4330,1058,School Library,LIBRARY,2015,793,1,POOR,2023-12-27
4331,1059,Arts Block,CLASSROOM,1974,270,1,GOOD,2022-09-04
4332,1059,Administration Building,ADMIN,1960,626,1,CRITICAL,2023-11-29
4333,1059,Junior Toilets,TOILET_BLOCK,2018,718,1,GOOD,2022-02-21
4334,1060,Block A,CLASSROOM,1988,472,2,GOOD,2021-08-17
4335,1060,Administration Building,ADMIN,1966,379,2,FAIR,2024-05-27
4336,1060,Staff Facilities,TOILET_BLOCK,2002,232,1,GOOD,2022-04-12
4337,1060,Sports Hall,GYM,1982,95,2,POOR,2024-08-07
4338,1061,Block D,CLASSROOM,1958,135,1,FAIR,2021-06-02
4339,1061,Staff Block,ADMIN,1978,602,2,CRITICAL,2023-07-25
4340,1061,Staff Facilities,TOILET_BLOCK,2020,576,1,GOOD,2021-04-28
4341,1061,Sports Pavilion,SPORTS_PAVILION,1961,638,1,GOOD,2024-05-31
4342,1061,School Library,LIBRARY,1974,136,2,FAIR,2022-10-31
4343,1061,Sports Hall,GYM,2016,639,1,POOR,2022-10-26
4344,1062,Arts Block,CLASSROOM,1993,754,1,POOR,2024-03-02
4345,1062,Administration Building,ADMIN,1977,80,1,GOOD,2021-07-09
4346,1062,Sports Amenities,TOILET_BLOCK,1977,669,1,CRITICAL,2022-07-04
4347,1062,Changing Rooms,SPORTS_PAVILION,1980,524,1,GOOD,2020-04-13
4348,1062,Main Gymnasium,GYM,2002,405,1,GOOD,2023-10-14
4349,1062,Learning Centre,LIBRARY,2016,611,2,GOOD,2022-03-17
4350,1062,Maintenance Shed,STORAGE,2003,67,1,FAIR,2021-10-20
4351,1063,Block D,CLASSROOM,1991,59,1,POOR,2022-08-26
4352,1063,Main Office,ADMIN,2020,256,2,GOOD,2020-01-05
4353,1063,Sports Amenities,TOILET_BLOCK,1996,162,1,GOOD,2021-08-25
4354,1063,Sports Store,STORAGE,1953,92,1,POOR,2024-02-16
4355,1065,Block B,CLASSROOM,1998,94,1,FAIR,2022-11-13
4356,1065,Administration Building,ADMIN,1957,791,1,FAIR,2021-10-26
4357,1065,Staff Facilities,TOILET_BLOCK,1977,360,1,GOOD,2023-06-13
4358,1065,Sports Pavilion,SPORTS_PAVILION,1952,563,1,GOOD,2024-07-03
4359,1065,School Library,LIBRARY,1963,759,2,GOOD,2023-09-21
4360,1066,Block A,CLASSROOM,1993,116,1,GOOD,2020-05-27
4361,1066,Staff Block,ADMIN,2008,431,1,POOR,2020-12-10
4362,1066,Sports Amenities,TOILET_BLOCK,1984,70,1,GOOD,2023-02-23
4363,1066,Metal Workshop,WORKSHOP,1954,703,1,CRITICAL,2020-03-23
4364,1068,Technology Block,CLASSROOM,1987,66,2,FAIR,2023-10-09
4365,1068,Staff Block,ADMIN,1998,444,1,FAIR,2023-08-24
4366,1068,Junior Toilets,TOILET_BLOCK,1980,84,1,POOR,2023-05-28
4367,1068,Main Gymnasium,GYM,2002,60,1,GOOD,2024-06-30
4368,1069,Junior Block,CLASSROOM,1988,679,2,GOOD,2023-09-04
4369,1069,Staff Block,ADMIN,1990,213,2,GOOD,2022-03-26
4370,1069,Sports Amenities,TOILET_BLOCK,1961,773,1,GOOD,2023-05-02
4371,1071,Science Block,CLASSROOM,2003,372,1,POOR,2023-02-11
4372,1071,Administration Building,ADMIN,1993,79,1,CRITICAL,2023-06-10
4373,1071,Sports Amenities,TOILET_BLOCK,1956,712,1,GOOD,2024-04-04
4374,1072,Arts Block,CLASSROOM,1970,629,2,GOOD,2023-01-28
4375,1072,Main Office,ADMIN,1967,200,2,POOR,2024-01-30
4376,1072,Staff Facilities,TOILET_BLOCK,1979,580,1,CRITICAL,2022-03-18
4377,1072,Fitness Centre,GYM,1960,103,2,FAIR,2021-03-16
4378,1072,Changing Rooms,SPORTS_PAVILION,1982,269,1,GOOD,2021-05-23
4379,1073,Senior Block,CLASSROOM,1951,322,1,CRITICAL,2023-11-19
4380,1073,Administration Building,ADMIN,1987,64,1,FAIR,2021-05-16
4381,1073,Staff Facilities,TOILET_BLOCK,1989,754,1,POOR,2020-05-03
4382,1074,Block A,CLASSROOM,2008,315,1,FAIR,2023-02-21
4383,1074,Staff Block,ADMIN,1974,718,2,FAIR,2021-11-06
4384,1074,Junior Toilets,TOILET_BLOCK,1970,684,1,FAIR,2022-07-16
4385,1074,Main Gymnasium,GYM,1956,380,2,FAIR,2024-10-28
4386,1074,Equipment Store,STORAGE,1959,89,1,FAIR,2023-12-06
4387,1075,Block C,CLASSROOM,1988,429,2,CRITICAL,2021-03-07
4388,1075,Administration Building,ADMIN,1967,537,1,CRITICAL,2024-03-28
4389,1075,Sports Amenities,TOILET_BLOCK,1955,610,1,POOR,2022-06-25
4390,1076,Technology Block,CLASSROOM,1981,394,2,FAIR,2021-01-08
4391,1076,Staff Block,ADMIN,1996,99,2,GOOD,2023-11-14
4392,1076,Staff Facilities,TOILET_BLOCK,2010,487,1,GOOD,2022-01-25
4393,1076,Fitness Centre,GYM,2020,500,2,GOOD,2022-07-30
4394,1077,Block C,CLASSROOM,1992,534,2,GOOD,2020-10-26
4395,1077,Staff Block,ADMIN,2007,297,2,GOOD,2023-06-21
4396,1077,Staff Facilities,TOILET_BLOCK,1956,179,1,GOOD,2024-08-12
4397,1078,Technology Block,CLASSROOM,1969,58,2,FAIR,2020-05-12
4398,1078,Administration Building,ADMIN,2014,494,2,POOR,2020-11-20
4399,1078,Sports Amenities,TOILET_BLOCK,1953,128,1,GOOD,2022-08-11
4400,1078,Changing Rooms,SPORTS_PAVILION,2000,683,1,POOR,2024-08-11
4401,1078,Equipment Store,STORAGE,1977,43,1,GOOD,2021-03-02
4402,1080,Junior Block,CLASSROOM,1973,461,1,CRITICAL,2024-07-10
4403,1080,Administration Building,ADMIN,1992,559,2,FAIR,2020-09-23
4404,1080,Senior Toilets,TOILET_BLOCK,1953,92,1,FAIR,2024-05-30
4405,1080,Resource Centre,LIBRARY,1993,137,2,FAIR,2021-02-18
4406,1080,Sports Hall,GYM,1960,461,2,FAIR,2022-06-27
4407,1080,Grounds Shed,STORAGE,1966,40,1,GOOD,2023-07-13
4408,1080,Metal Workshop,WORKSHOP,1988,505,1,POOR,2023-08-31
4409,1080,Performing Arts Centre,HALL,1952,619,2,GOOD,2020-04-05
4410,1081,Junior Block,CLASSROOM,1962,461,2,CRITICAL,2021-08-10
4411,1081,Main Office,ADMIN,1957,273,1,FAIR,2020-12-30
4412,1081,Staff Facilities,TOILET_BLOCK,2022,248,1,GOOD,2023-01-10
4413,1081,Equipment Store,STORAGE,1969,89,1,FAIR,2022-07-08
4414,1081,Main Gymnasium,GYM,2017,345,1,POOR,2024-06-20
4415,1082,Block A,CLASSROOM,1966,540,2,GOOD,2020-10-02
4416,1082,Main Office,ADMIN,2013,241,2,GOOD,2021-08-03
4417,1082,Sports Amenities,TOILET_BLOCK,2009,596,1,POOR,2023-07-02
4418,1083,Arts Block,CLASSROOM,1989,200,1,GOOD,2022-06-27
4419,1083,Administration Building,ADMIN,2010,761,1,FAIR,2023-09-30
4420,1083,Sports Amenities,TOILET_BLOCK,1975,284,1,GOOD,2022-02-24
4421,1083,Assembly Hall,HALL,1954,585,2,FAIR,2021-05-31
4422,1083,Technology Workshop,WORKSHOP,1989,393,2,POOR,2021-12-04
4423,1084,Block D,CLASSROOM,2014,242,2,FAIR,2023-09-16
4424,1084,Main Office,ADMIN,1993,102,2,FAIR,2023-07-04
4425,1084,Staff Facilities,TOILET_BLOCK,1972,99,1,GOOD,2020-01-18
4426,1085,Senior Block,CLASSROOM,1980,134,1,POOR,2023-03-25
4427,1085,Staff Block,ADMIN,1973,577,1,GOOD,2020-11-26
4428,1085,Senior Toilets,TOILET_BLOCK,1953,660,1,FAIR,2020-11-11
4429,1086,Block C,CLASSROOM,1964,571,2,FAIR,2022-04-19
4430,1086,Main Office,ADMIN,1973,727,1,FAIR,2023-01-17
4431,1086,Staff Facilities,TOILET_BLOCK,1986,288,1,GOOD,2020-11-30
4432,1086,Sports Hall,GYM,1979,604,2,GOOD,2022-10-02
4433,1086,Cricket Pavilion,SPORTS_PAVILION,1970,105,1,FAIR,2023-11-02
4434,1087,Block A,CLASSROOM,1959,402,1,FAIR,2022-02-26
4435,1087,Staff Block,ADMIN,1959,399,2,POOR,2022-05-06
4436,1087,Senior Toilets,TOILET_BLOCK,2018,303,1,GOOD,2020-10-25
4437,1089,Block E,CLASSROOM,2018,103,2,GOOD,2020-01-28
4438,1089,Staff Block,ADMIN,1992,180,2,FAIR,2022-10-07
4439,1089,Junior Toilets,TOILET_BLOCK,1976,146,1,FAIR,2022-08-10
4440,1092,Block A,CLASSROOM,1964,589,1,POOR,2020-02-04
4441,1092,Main Office,ADMIN,1974,348,1,GOOD,2021-05-11
4442,1092,Junior Toilets,TOILET_BLOCK,1969,669,1,FAIR,2021-12-08
4443,1092,Sports Hall,GYM,1983,116,2,POOR,2024-10-01
4444,1092,Metal Workshop,WORKSHOP,1980,769,1,POOR,2024-04-05
4445,1093,Science Block,CLASSROOM,2008,198,2,POOR,2020-12-17
4446,1093,Administration Building,ADMIN,1987,336,2,FAIR,2020-07-29
4447,1093,Junior Toilets,TOILET_BLOCK,2021,338,1,CRITICAL,2024-10-03
4448,1094,Science Block,CLASSROOM,1957,606,1,FAIR,2020-11-26
4449,1094,Staff Block,ADMIN,2022,429,2,GOOD,2020-04-17
4450,1094,Senior Toilets,TOILET_BLOCK,1977,373,1,GOOD,2021-08-03
4451,1094,Learning Centre,LIBRARY,2011,471,1,POOR,2020-11-20
4452,1094,Maintenance Shed,STORAGE,1971,70,1,FAIR,2023-12-06
4453,1095,Block D,CLASSROOM,1991,245,1,GOOD,2020-12-07
4454,1095,Main Office,ADMIN,1957,50,2,FAIR,2021-05-12
4455,1095,Senior Toilets,TOILET_BLOCK,1983,378,1,GOOD,2020-09-19
4456,1096,Senior Block,CLASSROOM,1990,338,2,GOOD,2024-06-17
4457,1096,Main Office,ADMIN,1997,799,2,FAIR,2022-11-18
4458,1096,Junior Toilets,TOILET_BLOCK,1995,734,1,POOR,2024-05-02
4459,1096,School Library,LIBRARY,1952,352,1,GOOD,2022-08-20
4460,1097,Arts Block,CLASSROOM,1951,65,2,GOOD,2022-12-20
4461,1097,Administration Building,ADMIN,1984,210,1,FAIR,2024-04-13
4462,1097,Senior Toilets,TOILET_BLOCK,2007,365,1,FAIR,2024-01-24
4463,1097,Fitness Centre,GYM,1957,645,2,FAIR,2023-08-19
4464,1097,Changing Rooms,SPORTS_PAVILION,2015,223,1,POOR,2022-05-25
4465,1098,Technology Block,CLASSROOM,2010,162,1,FAIR,2020-03-25
4466,1098,Main Office,ADMIN,2000,117,2,CRITICAL,2021-07-28
4467,1098,Staff Facilities,TOILET_BLOCK,1985,310,1,FAIR,2024-02-08
4468,1100,Block C,CLASSROOM,1992,480,2,GOOD,2022-05-30
4469,1100,Staff Block,ADMIN,2013,651,1,POOR,2020-07-09
4470,1100,Senior Toilets,TOILET_BLOCK,2005,77,1,GOOD,2022-06-02
4471,1104,Block C,CLASSROOM,1954,509,1,GOOD,2021-03-19
4472,1104,Main Office,ADMIN,2017,748,2,FAIR,2020-05-02
4473,1104,Sports Amenities,TOILET_BLOCK,1991,54,1,GOOD,2022-08-19
4474,1105,Block E,CLASSROOM,1954,134,1,GOOD,2023-11-07
4475,1105,Staff Block,ADMIN,1989,156,2,FAIR,2024-09-01
4476,1105,Senior Toilets,TOILET_BLOCK,2004,67,1,POOR,2020-05-14
4477,1105,Fitness Centre,GYM,1956,411,1,FAIR,2020-02-07
4478,1106,Science Block,CLASSROOM,1962,695,1,GOOD,2024-11-28
4479,1106,Administration Building,ADMIN,2019,677,1,FAIR,2022-06-10
4480,1106,Senior Toilets,TOILET_BLOCK,1960,292,1,GOOD,2024-04-25
4481,1106,Performing Arts Centre,HALL,1967,540,2,FAIR,2024-01-22
4482,1106,Resource Centre,LIBRARY,1997,357,1,GOOD,2021-09-16
4483,1107,Junior Block,CLASSROOM,1969,311,2,GOOD,2021-08-13
4484,1107,Staff Block,ADMIN,2019,561,1,GOOD,2021-07-31
4485,1107,Sports Amenities,TOILET_BLOCK,2010,601,1,FAIR,2024-07-06
4486,1109,Block A,CLASSROOM,2022,656,1,CRITICAL,2021-03-26
4487,1109,Main Office,ADMIN,1966,648,2,FAIR,2022-09-20
4488,1109,Junior Toilets,TOILET_BLOCK,1994,322,1,POOR,2021-09-14
4489,1109,Technology Workshop,WORKSHOP,2020,772,1,FAIR,2021-06-15
4490,1110,Science Block,CLASSROOM,1984,562,2,FAIR,2020-03-05
4491,1110,Main Office,ADMIN,2021,469,2,FAIR,2022-12-27
4492,1110,Sports Amenities,TOILET_BLOCK,1955,660,1,FAIR,2020-10-14
4493,1110,Wood Workshop,WORKSHOP,2017,270,1,FAIR,2021-10-05
4494,1111,Arts Block,CLASSROOM,1991,554,2,FAIR,2024-09-30
4495,1111,Staff Block,ADMIN,1971,634,1,FAIR,2020-05-10
4496,1111,Senior Toilets,TOILET_BLOCK,1969,254,1,POOR,2024-07-16
4497,1112,Block B,CLASSROOM,1954,232,2,CRITICAL,2022-03-30
4498,1112,Administration Building,ADMIN,1958,740,2,GOOD,2024-01-28
4499,1112,Staff Facilities,TOILET_BLOCK,1968,536,1,GOOD,2021-01-02
4500,1113,Block B,CLASSROOM,1994,578,1,FAIR,2022-06-21
4501,1113,Administration Building,ADMIN,1972,330,2,FAIR,2024-01-27
4502,1113,Senior Toilets,TOILET_BLOCK,1986,643,1,FAIR,2023-01-23
4503,1113,Resource Centre,LIBRARY,2013,550,1,POOR,2023-12-04
4504,1113,Food Technology,WORKSHOP,1969,365,1,FAIR,2021-10-20
4505,1113,Equipment Store,STORAGE,2005,35,1,GOOD,2020-11-30
4506,1113,Performing Arts Centre,HALL,1960,163,2,FAIR,2023-05-11
4507,1113,Main Gymnasium,GYM,1992,452,1,POOR,2023-10-07
4508,1114,Block B,CLASSROOM,2010,278,2,FAIR,2021-09-19
4509,1114,Administration Building,ADMIN,1959,447,1,POOR,2022-08-09
4510,1114,Staff Facilities,TOILET_BLOCK,1960,170,1,GOOD,2022-03-23
4511,1115,Technology Block,CLASSROOM,1976,662,1,GOOD,2023-05-03
4512,1115,Administration Building,ADMIN,2004,711,1,GOOD,2024-05-16
4513,1115,Junior Toilets,TOILET_BLOCK,1996,576,1,POOR,2020-06-17
4514,1116,Technology Block,CLASSROOM,1988,512,1,GOOD,2023-01-08
4515,1116,Staff Block,ADMIN,1968,94,1,GOOD,2024-11-07
4516,1116,Staff Facilities,TOILET_BLOCK,2018,402,1,GOOD,2022-06-20
4517,1119,Science Block,CLASSROOM,2005,491,1,POOR,2022-08-11
4518,1119,Staff Block,ADMIN,1950,376,2,FAIR,2020-06-24
4519,1119,Junior Toilets,TOILET_BLOCK,1950,784,1,FAIR,2020-01-08
4520,1119,Grounds Shed,STORAGE,1981,33,1,CRITICAL,2024-02-28
4521,1120,Junior Block,CLASSROOM,1957,160,2,FAIR,2023-07-12
4522,1120,Administration Building,ADMIN,1958,485,2,POOR,2020-12-07
4523,1120,Senior Toilets,TOILET_BLOCK,2012,88,1,POOR,2020-06-28
4524,1120,Equipment Store,STORAGE,1999,58,1,FAIR,2023-03-25
4525,1120,Main Gymnasium,GYM,1973,183,1,GOOD,2020-07-22
4526,1122,Block A,CLASSROOM,2011,425,1,FAIR,2023-01-20
4527,1122,Main Office,ADMIN,1979,76,1,GOOD,2022-08-22
4528,1122,Senior Toilets,TOILET_BLOCK,1994,269,1,FAIR,2021-09-20
4529,1122,Technology Workshop,WORKSHOP,2017,465,1,POOR,2020-04-14
4530,1124,Block B,CLASSROOM,1955,604,1,POOR,2023-01-06
4531,1124,Staff Block,ADMIN,1957,778,1,FAIR,2023-07-01
4532,1124,Sports Amenities,TOILET_BLOCK,2015,102,1,POOR,2024-09-20
4533,1125,Senior Block,CLASSROOM,1996,196,1,CRITICAL,2020-09-16
4534,1125,Administration Building,ADMIN,2013,558,2,POOR,2021-04-01
4535,1125,Staff Facilities,TOILET_BLOCK,1952,715,1,GOOD,2023-04-06
4536,1125,Cricket Pavilion,SPORTS_PAVILION,1982,434,1,GOOD,2020-01-24
4537,1125,School Hall,HALL,2017,648,1,FAIR,2020-04-06
4538,1125,Learning Centre,LIBRARY,1956,260,2,GOOD,2022-03-24
4539,1125,Sports Store,STORAGE,2010,67,1,GOOD,2020-03-19
4540,1125,Metal Workshop,WORKSHOP,1965,93,2,GOOD,2021-09-28
4541,1126,Block D,CLASSROOM,2020,396,1,FAIR,2022-07-13
4542,1126,Main Office,ADMIN,1992,377,1,GOOD,2024-09-30
4543,1126,Senior Toilets,TOILET_BLOCK,2008,582,1,GOOD,2022-05-20
4544,1126,Performing Arts Centre,HALL,1963,489,2,FAIR,2023-02-15
4545,1126,School Library,LIBRARY,2017,313,1,FAIR,2020-12-15
4546,1126,Food Technology,WORKSHOP,1997,503,1,GOOD,2022-03-19
4547,1126,Sports Hall,GYM,1967,403,2,GOOD,2021-01-08
4548,1127,Block D,CLASSROOM,1951,146,2,FAIR,2023-10-26
4549,1127,Main Office,ADMIN,1993,738,1,POOR,2021-09-25
4550,1127,Sports Amenities,TOILET_BLOCK,2002,506,1,POOR,2022-05-08
4551,1128,Senior Block,CLASSROOM,1951,95,2,FAIR,2022-07-03
4552,1128,Main Office,ADMIN,1960,216,1,FAIR,2024-02-24
4553,1128,Junior Toilets,TOILET_BLOCK,2019,712,1,CRITICAL,2022-05-05
4554,1128,Performing Arts Centre,HALL,1987,250,2,FAIR,2024-02-07
4555,1128,Grounds Shed,STORAGE,1953,65,1,GOOD,2024-09-22
4556,1129,Senior Block,CLASSROOM,1973,211,1,CRITICAL,2024-09-27
4557,1129,Administration Building,ADMIN,1983,393,1,GOOD,2020-02-27
4558,1129,Sports Amenities,TOILET_BLOCK,1982,172,1,POOR,2022-04-21
4559,1129,Changing Rooms,SPORTS_PAVILION,1961,141,1,FAIR,2024-11-01
4560,1129,School Hall,HALL,1964,455,1,FAIR,2020-11-19
4561,1129,Sports Hall,GYM,1962,469,2,FAIR,2020-04-13
4562,1129,Learning Centre,LIBRARY,1987,741,2,FAIR,2023-08-21
4563,1129,Metal Workshop,WORKSHOP,1979,271,1,GOOD,2022-04-13
4564,1129,Maintenance Shed,STORAGE,1961,40,1,FAIR,2021-09-06
4565,1130,Block A,CLASSROOM,1987,349,2,FAIR,2022-11-21
4566,1130,Administration Building,ADMIN,1984,297,1,FAIR,2021-12-08
4567,1130,Sports Amenities,TOILET_BLOCK,1970,574,1,POOR,2022-09-17
4568,1130,Changing Rooms,SPORTS_PAVILION,1980,450,1,GOOD,2023-03-18
4569,1130,Food Technology,WORKSHOP,2008,116,1,FAIR,2021-01-10
4570,1130,Grounds Shed,STORAGE,1963,25,1,GOOD,2022-06-27
4571,1130,Main Gymnasium,GYM,1970,719,2,CRITICAL,2021-04-24
4572,1130,Resource Centre,LIBRARY,1985,574,1,GOOD,2023-07-21
4573,1131,Technology Block,CLASSROOM,2013,372,1,GOOD,2022-11-23
4574,1131,Administration Building,ADMIN,2008,563,2,POOR,2022-07-11
4575,1131,Senior Toilets,TOILET_BLOCK,1976,744,1,POOR,2020-03-14
4576,1131,Sports Pavilion,SPORTS_PAVILION,1992,485,1,FAIR,2024-01-29
4577,1131,School Hall,HALL,2003,334,1,CRITICAL,2020-07-20
4578,1138,Arts Block,CLASSROOM,2010,137,1,POOR,2023-08-14
4579,1138,Staff Block,ADMIN,1986,707,2,FAIR,2022-05-06
4580,1138,Staff Facilities,TOILET_BLOCK,2010,768,1,FAIR,2022-11-09
4581,1139,Block C,CLASSROOM,2014,384,2,FAIR,2021-10-27
4582,1139,Staff Block,ADMIN,1964,470,1,POOR,2020-09-01
4583,1139,Staff Facilities,TOILET_BLOCK,1978,722,1,GOOD,2020-06-12
4584,1142,Junior Block,CLASSROOM,1966,350,2,GOOD,2023-05-17
4585,1142,Administration Building,ADMIN,1987,712,1,FAIR,2024-10-27
4586,1142,Sports Amenities,TOILET_BLOCK,1991,64,1,FAIR,2022-03-15
4587,1142,Sports Hall,GYM,1990,590,1,FAIR,2020-05-14
4588,1143,Block E,CLASSROOM,1988,782,2,GOOD,2020-09-30
4589,1143,Staff Block,ADMIN,1990,108,1,FAIR,2020-06-13
4590,1143,Sports Amenities,TOILET_BLOCK,1984,64,1,GOOD,2023-02-23
4591,1143,Sports Store,STORAGE,1966,75,1,GOOD,2023-09-10
4592,1147,Science Block,CLASSROOM,1967,530,1,FAIR,2020-05-29
4593,1147,Administration Building,ADMIN,2014,581,2,GOOD,2020-04-21
4594,1147,Staff Facilities,TOILET_BLOCK,2007,735,1,FAIR,2023-02-10
4595,1148,Block B,CLASSROOM,2016,589,2,GOOD,2023-02-01
4596,1148,Main Office,ADMIN,1963,126,2,GOOD,2020-06-19
4597,1148,Staff Facilities,TOILET_BLOCK,2017,422,1,FAIR,2020-10-01
4598,1148,Sports Hall,GYM,1981,449,1,FAIR,2021-07-13
4599,1148,Equipment Store,STORAGE,1999,50,1,FAIR,2022-05-23
4600,1148,Changing Rooms,SPORTS_PAVILION,1989,575,1,POOR,2020-01-12
4601,1149,Block B,CLASSROOM,1982,350,2,GOOD,2024-09-29
4602,1149,Staff Block,ADMIN,1962,422,2,POOR,2020-08-29
4603,1149,Junior Toilets,TOILET_BLOCK,1962,627,1,FAIR,2024-01-13
4604,1149,Grounds Shed,STORAGE,2018,59,1,CRITICAL,2022-09-11
4605,1151,Senior Block,CLASSROOM,2006,678,1,FAIR,2023-08-28
4606,1151,Main Office,ADMIN,1977,615,2,POOR,2024-07-24
4607,1151,Junior Toilets,TOILET_BLOCK,2003,598,1,CRITICAL,2021-04-01
4608,1153,Junior Block,CLASSROOM,1967,345,1,GOOD,2022-12-04
4609,1153,Administration Building,ADMIN,1967,100,2,POOR,2023-05-14
4610,1153,Senior Toilets,TOILET_BLOCK,1962,771,1,FAIR,2021-02-10
4611,1153,Sports Hall,GYM,1978,737,1,POOR,2023-02-13
4612,1153,Assembly Hall,HALL,1980,306,1,GOOD,2020-02-13
4613,1154,Block E,CLASSROOM,1976,135,1,GOOD,2023-03-10
4614,1154,Main Office,ADMIN,2006,747,2,GOOD,2020-10-10
4615,1154,Junior Toilets,TOILET_BLOCK,1990,209,1,FAIR,2021-07-29
4616,1154,Performing Arts Centre,HALL,1960,306,1,GOOD,2022-08-22
4617,1154,Resource Centre,LIBRARY,2014,459,2,POOR,2024-11-18
4618,1156,Block A,CLASSROOM,1966,273,2,POOR,2023-09-07
4619,1156,Staff Block,ADMIN,1980,506,1,POOR,2022-07-01
4620,1156,Senior Toilets,TOILET_BLOCK,1978,352,1,FAIR,2024-06-10
4621,1156,Resource Centre,LIBRARY,2005,684,2,FAIR,2021-05-28
4622,1156,Assembly Hall,HALL,1983,88,1,FAIR,2023-12-27
4623,1164,Arts Block,CLASSROOM,1976,706,2,CRITICAL,2020-07-06
4624,1164,Main Office,ADMIN,1990,745,2,POOR,2023-02-09
4625,1164,Staff Facilities,TOILET_BLOCK,2002,295,1,GOOD,2024-03-21
4626,1164,Main Gymnasium,GYM,1999,564,2,GOOD,2024-04-02
4627,1164,Food Technology,WORKSHOP,1965,534,2,GOOD,2024-06-26
4628,1164,School Library,LIBRARY,1966,111,1,FAIR,2023-02-22
4629,1164,Cricket Pavilion,SPORTS_PAVILION,2012,325,1,GOOD,2021-07-20
4630,1164,Grounds Shed,STORAGE,2008,68,1,GOOD,2024-11-13
4631,1165,Block B,CLASSROOM,1966,622,1,FAIR,2024-04-02
4632,1165,Administration Building,ADMIN,1954,643,1,FAIR,2022-05-18
4633,1165,Sports Amenities,TOILET_BLOCK,1978,349,1,FAIR,2024-03-05
4634,1165,Sports Store,STORAGE,1970,91,1,POOR,2022-02-17
4635,1165,Technology Workshop,WORKSHOP,2018,558,1,POOR,2024-03-05
4636,1165,Learning Centre,LIBRARY,1993,60,1,FAIR,2020-08-17
4637,1165,Sports Pavilion,SPORTS_PAVILION,2004,254,1,CRITICAL,2022-05-18
4638,1165,Assembly Hall,HALL,2020,733,1,GOOD,2022-02-04
4639,1167,Senior Block,CLASSROOM,1991,323,1,POOR,2022-04-11
4640,1167,Administration Building,ADMIN,1985,123,2,FAIR,2022-08-21
4641,1167,Staff Facilities,TOILET_BLOCK,1987,493,1,GOOD,2024-07-30
4642,1167,Equipment Store,STORAGE,2022,71,1,GOOD,2020-02-04
4643,1167,School Library,LIBRARY,1963,240,1,FAIR,2022-09-20
