asset_id,site_id,building_id,asset_name,asset_type,install_date,last_service_date,condition_rating,is_active
12967,1265,5169.0,EV Charger,ELECTRICAL,2011-09-02,2012-01-22,POOR,True
12968,1265,5170.0,Air Conditioning Unit,HVAC,2020-02-22,2020-07-07,GOOD,True
12969,1265,5170.0,EV Charger #2,ELECTRICAL,2006-07-13,2007-07-24,FAIR,True
12970,1265,,Long Jump Pit,SPORTS_EQUIPMENT,2006-03-23,2010-02-07,POOR,True
12971,1265,,Secondary Bus Stop #4,BUS_STOP,2009-05-06,2011-08-31,FAIR,True
12972,1265,,School Van #4,VEHICLE,2005-09-02,2009-11-10,GOOD,True
12973,1265,,Drop-off Zone,CAR_PARK,2010-05-27,2013-10-18,GOOD,True
12974,1265,,Main Block Roof,ROOFING,2009-01-16,2011-10-09,FAIR,True
12975,1265,5171.0,Air Conditioning Unit,HVAC,2007-03-10,2010-10-01,FAIR,True
12976,1265,,Flying Fox,PLAYGROUND,2017-01-12,2020-01-15,FAIR,True
12977,1265,,Main Bus Stop,BUS_STOP,2008-05-07,2009-11-19,FAIR,True
12978,1265,5169.0,Solar Panel Array,ELECTRICAL,2008-01-02,2008-05-24,FAIR,True
12979,1265,,Ride-on Mower #4,VEHICLE,2005-03-31,2008-10-04,FAIR,True
12980,1265,,School Bus,VEHICLE,2014-09-08,2015-11-29,GOOD,True
12981,1265,,Visitor Car Park #2,CAR_PARK,2021-07-10,2025-02-05,GOOD,True
12982,1265,,Flying Fox #1,PLAYGROUND,2020-01-25,2022-09-15,FAIR,True
12983,1265,,Drop-off Zone,CAR_PARK,2011-08-04,2012-12-08,GOOD,True
12984,1265,,Staff Car Park,CAR_PARK,2012-02-29,2014-02-28,GOOD,True
12985,1265,5169.0,Emergency Lighting,ELECTRICAL,2014-03-13,2015-08-09,FAIR,True
12986,1266,5182.0,Ventilation System #4,HVAC,2010-02-26,2011-02-22,GOOD,True
12987,1266,5179.0,Solar Panel Array #4,ELECTRICAL,2010-10-18,2011-04-02,FAIR,True
12988,1266,,Lawn Mower #3,GROUNDS_EQUIPMENT,2006-11-18,2010-09-05,CRITICAL,False
12989,1266,5182.0,Band Saw #1,MACHINERY,2013-12-16,2017-07-24,POOR,True
12990,1266,5181.0,Workshop Lathe,MACHINERY,2005-01-20,2006-02-20,GOOD,True
12991,1266,,School Van #4,VEHICLE,2010-06-14,2014-07-09,GOOD,True
12992,1266,,Main Block Roof,ROOFING,2009-12-03,2014-01-13,GOOD,True
12993,1266,,School Van #3,VEHICLE,2014-07-17,2015-04-10,FAIR,True
12994,1266,,Tennis Court,SPORTS_EQUIPMENT,2005-11-16,2008-07-06,GOOD,True
12995,1266,5179.0,Band Saw,MACHINERY,2007-02-13,2008-03-04,POOR,True
12996,1266,5182.0,Heat Pump Unit #1,HVAC,2022-04-04,2025-03-26,POOR,True
12997,1266,5179.0,3D Printer,MACHINERY,2014-07-02,2017-04-22,POOR,True
12998,1266,5180.0,Ventilation System,HVAC,2021-01-12,2021-04-15,GOOD,True
12999,1267,5185.0,Air Conditioning Unit,HVAC,2021-06-09,2021-12-21,FAIR,True
13000,1267,5185.0,Band Saw #2,MACHINERY,2019-07-04,2024-06-06,GOOD,True
13001,1267,5185.0,Boiler,HVAC,2006-07-15,2009-07-23,GOOD,True
13002,1267,,Chainsaw #1,GROUNDS_EQUIPMENT,2015-05-24,2019-02-08,GOOD,True
13003,1267,5185.0,Table Saw,MACHINERY,2012-03-05,2013-10-18,GOOD,True
13004,1267,,Flying Fox #2,PLAYGROUND,2005-07-21,2009-05-24,GOOD,True
13005,1267,,Tennis Court,SPORTS_EQUIPMENT,2006-05-27,2009-10-28,POOR,True
13006,1267,,Utility Vehicle #2,VEHICLE,2011-12-21,2014-06-01,POOR,True
13007,1267,5183.0,Table Saw #1,MACHINERY,2006-03-23,2010-08-02,FAIR,True
13008,1267,,Basketball Hoops #2,SPORTS_EQUIPMENT,2011-04-18,2013-01-12,FAIR,True
13009,1268,5194.0,Central Heating System,HVAC,2012-01-31,2013-06-15,FAIR,True
13010,1268,5186.0,Air Conditioning Unit,HVAC,2006-09-18,2009-10-28,GOOD,True
13011,1268,5190.0,Workshop Lathe,MACHINERY,2018-06-17,2022-12-07,GOOD,True
13012,1268,,Leaf Blower #3,GROUNDS_EQUIPMENT,2005-10-10,2007-01-12,FAIR,True
13013,1268,,Pool Fence,FENCING,2010-03-20,2014-08-11,POOR,True
13014,1268,5189.0,Central Heating System #3,HVAC,2018-02-13,2018-06-16,GOOD,True
13015,1268,5190.0,Boiler,HVAC,2009-12-12,2013-01-08,FAIR,True
13016,1268,,Basketball Hoops,SPORTS_EQUIPMENT,2006-01-09,2010-05-20,GOOD,True
13017,1268,5192.0,Drill Press #4,MACHINERY,2007-12-21,2008-07-13,GOOD,True
13018,1268,5196.0,Ventilation System,HVAC,2006-08-16,2011-07-11,GOOD,True
13019,1268,,School Bus,VEHICLE,2018-11-20,2021-09-20,GOOD,True
13020,1268,,Senior Playground,PLAYGROUND,2006-03-07,2009-01-15,FAIR,True
13021,1268,,Pool Fence #2,FENCING,2008-01-02,2012-08-12,POOR,True
13022,1268,5188.0,Solar Panel Array,ELECTRICAL,2017-02-22,2021-08-29,GOOD,True
13023,1268,5191.0,3D Printer #3,MACHINERY,2016-05-10,2019-10-03,FAIR,True
13024,1268,,Utility Vehicle,VEHICLE,2009-10-14,2012-04-05,GOOD,True
13025,1268,,Line Marker #1,GROUNDS_EQUIPMENT,2006-03-24,2009-04-07,FAIR,True
13026,1268,,Utility Vehicle #1,VEHICLE,2019-02-18,2022-10-04,GOOD,True
13027,1268,,Staff Car Park,CAR_PARK,2014-01-16,2014-05-17,POOR,True
13028,1268,,Secondary Bus Stop,BUS_STOP,2020-12-25,2023-03-01,GOOD,True
13029,1268,5194.0,EV Charger,ELECTRICAL,2017-03-14,2018-09-29,GOOD,True
13030,1268,,Hall Roof #4,ROOFING,2020-06-04,2024-09-08,FAIR,True
13031,1268,5190.0,Ventilation System,HVAC,2017-05-18,2020-06-04,FAIR,True
13032,1268,,Pool Fence #1,FENCING,2009-11-19,2010-05-11,FAIR,True
13033,1269,,School Bus #3,VEHICLE,2018-07-12,2022-06-27,FAIR,True
13034,1269,,Main Bus Stop #4,BUS_STOP,2014-07-30,2016-08-20,GOOD,True
13035,1269,,Library Roof,ROOFING,2014-11-22,2018-11-29,FAIR,True
13036,1269,5201.0,Band Saw #4,MACHINERY,2016-10-29,2020-01-08,POOR,True
13037,1269,,Kiss and Ride Zone #1,BUS_STOP,2011-06-09,2012-09-08,GOOD,True
13038,1269,,Perimeter Fence - North,FENCING,2022-02-22,2025-04-21,FAIR,True
13039,1269,,Bus Bay #1,CAR_PARK,2012-03-11,2014-08-24,FAIR,True
13040,1269,,Sports Field Fence #1,FENCING,2005-12-06,2009-02-28,FAIR,True
13041,1269,,Main Bus Stop #3,BUS_STOP,2016-04-25,2020-04-20,FAIR,True
13042,1269,,School Bus,VEHICLE,2021-04-03,2022-04-20,CRITICAL,True
13043,1269,5199.0,Drill Press,MACHINERY,2006-11-12,2009-11-21,POOR,True
13044,1269,5201.0,Central Heating System,HVAC,2009-07-30,2011-10-07,POOR,True
13045,1269,,Main Block Roof #1,ROOFING,2013-07-14,2017-10-20,FAIR,True
13046,1269,,Adventure Playground #4,PLAYGROUND,2011-01-07,2015-12-09,FAIR,True
13047,1269,,School Bus,VEHICLE,2019-04-27,2021-02-03,CRITICAL,False
13048,1269,,Basketball Hoops,SPORTS_EQUIPMENT,2005-07-12,2007-10-14,POOR,True
13049,1269,5199.0,Workshop Lathe #3,MACHINERY,2007-03-24,2011-03-13,GOOD,True
13050,1269,,Main Bus Stop,BUS_STOP,2011-05-10,2014-09-12,CRITICAL,True
13051,1269,,Utility Vehicle #1,VEHICLE,2015-11-01,2016-04-11,GOOD,True
13052,1269,5201.0,Solar Panel Array #1,ELECTRICAL,2009-05-21,2012-07-24,GOOD,True
13053,1270,5204.0,Drill Press #2,MACHINERY,2013-04-26,2016-06-11,FAIR,True
13054,1270,5206.0,Heat Pump Unit #2,HVAC,2019-02-05,2019-08-16,GOOD,True
13055,1270,5202.0,Generator,ELECTRICAL,2017-10-01,2019-11-26,GOOD,True
13056,1270,5204.0,Ventilation System #2,HVAC,2021-05-18,2025-05-03,GOOD,True
13057,1270,,Tennis Court,SPORTS_EQUIPMENT,2015-11-03,2020-03-21,GOOD,True
13058,1270,5207.0,Ventilation System #2,HVAC,2020-07-10,2021-12-11,FAIR,True
13059,1270,,Secondary Bus Stop #3,BUS_STOP,2021-03-06,2023-04-07,GOOD,True
13060,1270,,School Van,VEHICLE,2022-07-06,2025-02-07,FAIR,True
13061,1270,5203.0,Boiler,HVAC,2013-11-03,2016-04-18,FAIR,True
13062,1270,,Hedge Trimmer #3,GROUNDS_EQUIPMENT,2008-08-30,2012-01-14,FAIR,True
13063,1270,,Flying Fox #1,PLAYGROUND,2008-04-03,2013-01-13,FAIR,True
13064,1270,,Main Bus Stop #3,BUS_STOP,2011-12-04,2016-06-24,FAIR,True
13065,1270,,Chainsaw,GROUNDS_EQUIPMENT,2019-07-09,2021-06-09,GOOD,True
13066,1270,5206.0,Heat Pump Unit,HVAC,2005-06-01,2009-02-28,FAIR,True
13067,1270,5212.0,Heat Pump Unit,HVAC,2021-07-15,2023-03-04,POOR,True
13068,1270,5212.0,EV Charger #2,ELECTRICAL,2012-05-26,2012-11-13,POOR,True
13069,1270,5207.0,Solar Panel Array,ELECTRICAL,2021-04-17,2022-01-20,GOOD,True
13070,1270,5212.0,Band Saw #4,MACHINERY,2007-04-29,2012-03-11,GOOD,True
13071,1270,,Staff Car Park #1,CAR_PARK,2010-02-12,2012-05-29,GOOD,True
13072,1270,5204.0,Generator,ELECTRICAL,2021-10-10,2023-06-27,POOR,True
13073,1270,,Hedge Trimmer #2,GROUNDS_EQUIPMENT,2022-10-07,2024-10-23,POOR,True
13074,1270,,Line Marker #4,GROUNDS_EQUIPMENT,2010-08-24,2011-06-16,POOR,True
13075,1270,,Cricket Nets,SPORTS_EQUIPMENT,2014-12-25,2015-10-02,FAIR,True
13076,1271,5215.0,Air Conditioning Unit,HVAC,2019-03-27,2020-07-30,FAIR,True
13077,1271,,Staff Car Park #2,CAR_PARK,2007-11-06,2009-09-27,GOOD,True
13078,1271,,Drop-off Zone #2,CAR_PARK,2020-03-14,2020-08-27,GOOD,True
13079,1271,5213.0,3D Printer,MACHINERY,2018-01-17,2021-08-10,POOR,True
13080,1271,5216.0,3D Printer #3,MACHINERY,2021-04-02,2022-12-28,POOR,True
13081,1271,,Line Marker #2,GROUNDS_EQUIPMENT,2007-06-07,2009-05-03,FAIR,True
13082,1271,5216.0,Table Saw,MACHINERY,2021-04-28,2023-07-22,GOOD,True
13083,1271,,Climbing Frame #2,PLAYGROUND,2017-06-13,2020-02-03,GOOD,True
13084,1271,5214.0,Boiler,HVAC,2021-06-02,2023-01-19,GOOD,True
13085,1271,5216.0,Air Conditioning Unit,HVAC,2009-06-26,2010-12-06,FAIR,True
13086,1271,5220.0,Air Conditioning Unit #1,HVAC,2016-03-12,2020-04-02,GOOD,True
13087,1271,,Tennis Court #4,SPORTS_EQUIPMENT,2012-12-26,2013-04-25,GOOD,True
13088,1271,5217.0,Air Conditioning Unit,HVAC,2014-12-31,2017-05-02,GOOD,True
13089,1272,,Secondary Bus Stop,BUS_STOP,2014-09-18,2019-06-27,FAIR,True
13090,1272,,Bus Bay,CAR_PARK,2017-05-28,2021-09-04,POOR,True
13091,1272,5226.0,Heat Pump Unit,HVAC,2005-12-02,2010-08-17,FAIR,True
13092,1272,,Leaf Blower #4,GROUNDS_EQUIPMENT,2006-04-12,2008-06-30,FAIR,True
13093,1272,,Swimming Pool,SPORTS_EQUIPMENT,2011-03-14,2011-12-25,FAIR,True
13094,1272,5224.0,CNC Router,MACHINERY,2006-12-08,2007-12-21,FAIR,True
13095,1272,,Kiss and Ride Zone,BUS_STOP,2018-11-28,2023-04-19,FAIR,True
13096,1272,5224.0,Drill Press,MACHINERY,2007-01-14,2011-06-06,GOOD,True
13097,1272,,Swing Set #1,PLAYGROUND,2013-11-19,2016-11-02,FAIR,True
13098,1272,5228.0,Workshop Lathe,MACHINERY,2022-06-12,2024-08-23,CRITICAL,True
13099,1272,,Staff Car Park #3,CAR_PARK,2015-08-16,2016-03-02,CRITICAL,False
13100,1272,5229.0,CNC Router,MACHINERY,2018-01-05,2018-12-24,GOOD,True
13101,1272,,Bus Bay #1,CAR_PARK,2014-03-29,2019-02-12,GOOD,True
13102,1272,,Pool Fence,FENCING,2015-07-14,2019-02-16,GOOD,True
13103,1272,,Hedge Trimmer #4,GROUNDS_EQUIPMENT,2020-08-13,2024-06-15,FAIR,True
13104,1272,,Utility Vehicle,VEHICLE,2016-11-30,2017-08-01,GOOD,True
13105,1272,,Main Bus Stop,BUS_STOP,2016-04-12,2017-03-20,POOR,True
13106,1272,,Staff Car Park #2,CAR_PARK,2010-12-23,2011-12-19,POOR,True
13107,1272,5226.0,Workshop Lathe #3,MACHINERY,2017-03-23,2017-11-02,GOOD,True
13108,1272,,Swing Set #3,PLAYGROUND,2014-03-23,2017-09-10,FAIR,True
13109,1272,,Main Bus Stop #1,BUS_STOP,2013-10-14,2014-03-08,GOOD,True
13110,1272,,School Van,VEHICLE,2019-12-15,2020-03-20,FAIR,True
13111,1272,,Swing Set #1,PLAYGROUND,2006-11-13,2010-01-09,POOR,True
13112,1273,5236.0,Band Saw #4,MACHINERY,2021-02-21,2023-03-15,FAIR,True
13113,1273,,Bus Bay #3,CAR_PARK,2021-04-18,2022-12-08,FAIR,True
13114,1273,5233.0,Ventilation System,HVAC,2022-04-15,2023-07-09,FAIR,True
13115,1273,5237.0,Solar Panel Array #3,ELECTRICAL,2016-11-19,2021-05-30,GOOD,True
13116,1273,,Junior Playground,PLAYGROUND,2011-07-14,2015-02-19,GOOD,True
13117,1273,,Flying Fox #2,PLAYGROUND,2022-06-22,2023-02-22,FAIR,True
13118,1273,5237.0,3D Printer,MACHINERY,2022-08-08,2025-04-05,FAIR,True
13119,1273,,Long Jump Pit #4,SPORTS_EQUIPMENT,2019-07-25,2020-01-23,GOOD,True
13120,1273,5238.0,Air Conditioning Unit,HVAC,2011-05-11,2014-08-07,GOOD,True
13121,1273,,Library Roof #3,ROOFING,2009-03-06,2009-10-28,FAIR,True
13122,1273,5237.0,Generator,ELECTRICAL,2014-03-30,2014-10-28,POOR,True
13123,1273,5235.0,Drill Press #4,MACHINERY,2016-02-02,2020-09-24,CRITICAL,True
13124,1274,5245.0,EV Charger,ELECTRICAL,2015-06-01,2019-04-18,FAIR,True
13125,1274,,Drop-off Zone #4,CAR_PARK,2009-04-12,2010-09-20,GOOD,True
13126,1274,,Kiss and Ride Zone #2,BUS_STOP,2007-09-23,2010-12-02,GOOD,True
13127,1274,5244.0,EV Charger,ELECTRICAL,2007-04-11,2008-02-29,POOR,True
13128,1274,5240.0,Boiler,HVAC,2018-05-19,2019-02-09,FAIR,True
13129,1274,5243.0,EV Charger #1,ELECTRICAL,2008-04-07,2012-12-29,FAIR,True
13130,1274,5239.0,Generator #3,ELECTRICAL,2007-12-15,2010-12-27,POOR,True
13131,1274,,Sports Field Fence,FENCING,2015-11-13,2018-09-21,GOOD,True
13132,1274,5241.0,Drill Press #3,MACHINERY,2010-07-10,2015-05-15,GOOD,True
13133,1274,,Staff Car Park #3,CAR_PARK,2005-12-28,2010-01-03,GOOD,True
13134,1274,5240.0,CNC Router #1,MACHINERY,2011-09-10,2015-11-15,CRITICAL,True
13135,1274,5242.0,Band Saw,MACHINERY,2010-12-23,2015-09-19,FAIR,True
13136,1275,5250.0,Air Conditioning Unit,HVAC,2010-04-16,2010-10-07,POOR,True
13137,1275,5255.0,Drill Press,MACHINERY,2020-12-29,2025-04-09,POOR,True
13138,1275,,Hedge Trimmer #1,GROUNDS_EQUIPMENT,2007-01-09,2010-01-14,FAIR,True
13139,1275,,Cricket Nets,SPORTS_EQUIPMENT,2021-03-01,2023-11-29,FAIR,True
13140,1275,,Main Block Roof,ROOFING,2015-10-10,2017-02-06,CRITICAL,True
13141,1275,5253.0,Solar Panel Array #2,ELECTRICAL,2007-03-01,2010-02-14,POOR,True
13142,1275,5251.0,Generator #3,ELECTRICAL,2014-11-15,2015-04-04,POOR,True
13143,1275,,Ride-on Mower #2,VEHICLE,2016-03-24,2017-10-29,GOOD,True
13144,1275,,Long Jump Pit,SPORTS_EQUIPMENT,2017-08-16,2021-08-27,POOR,True
13145,1275,,Flying Fox #4,PLAYGROUND,2012-09-22,2014-07-20,POOR,True
13146,1275,,Climbing Frame #2,PLAYGROUND,2008-04-08,2011-05-12,GOOD,True
13147,1275,,Library Roof,ROOFING,2010-07-16,2013-03-11,POOR,True
13148,1275,5253.0,Air Conditioning Unit #1,HVAC,2014-09-26,2017-07-17,FAIR,True
13149,1275,5250.0,Workshop Lathe #4,MACHINERY,2022-01-05,2025-01-31,GOOD,True
13150,1275,5253.0,Emergency Lighting #1,ELECTRICAL,2010-12-03,2012-04-29,CRITICAL,True
13151,1275,,Senior Playground #3,PLAYGROUND,2007-08-21,2012-02-20,GOOD,True
13152,1275,,Chainsaw,GROUNDS_EQUIPMENT,2019-12-04,2022-01-07,GOOD,True
13153,1275,5253.0,Central Heating System,HVAC,2006-08-01,2010-02-10,POOR,True
13154,1275,5247.0,Band Saw #3,MACHINERY,2005-01-21,2008-03-23,FAIR,True
13155,1275,5254.0,Boiler,HVAC,2008-11-16,2011-09-09,GOOD,True
13156,1275,5248.0,Band Saw,MACHINERY,2010-01-20,2010-07-19,POOR,True
13157,1275,5255.0,Band Saw #4,MACHINERY,2019-11-25,2020-04-06,FAIR,True
13158,1275,,School Bus,VEHICLE,2020-02-25,2020-05-27,GOOD,True
13159,1275,,Bus Bay,CAR_PARK,2009-02-02,2011-02-19,POOR,True
13160,1275,,Senior Playground,PLAYGROUND,2022-04-14,2023-11-19,GOOD,True
13161,1275,,School Van,VEHICLE,2015-10-11,2020-06-19,POOR,True
13162,1275,,Main Bus Stop,BUS_STOP,2015-12-31,2020-01-09,FAIR,True
13163,1275,5248.0,Drill Press #1,MACHINERY,2016-12-06,2021-06-23,POOR,True
13164,1275,,Staff Car Park,CAR_PARK,2021-12-10,2025-04-02,FAIR,True
13165,1276,,Climbing Frame,PLAYGROUND,2005-05-04,2007-11-01,POOR,True
13166,1276,5258.0,Ventilation System,HVAC,2012-05-05,2012-12-03,POOR,True
13167,1276,5258.0,Generator,ELECTRICAL,2018-05-19,2021-09-09,FAIR,True
13168,1276,5258.0,Boiler #4,HVAC,2008-09-03,2010-07-15,POOR,True
13169,1276,5260.0,Emergency Lighting,ELECTRICAL,2008-05-13,2009-09-29,POOR,True
13170,1276,,Gym Roof,ROOFING,2018-05-29,2022-08-20,POOR,True
13171,1276,5262.0,Boiler #1,HVAC,2015-09-03,2019-03-28,FAIR,True
13172,1276,,Lawn Mower #3,GROUNDS_EQUIPMENT,2012-06-06,2016-07-27,GOOD,True
13173,1276,,Secondary Bus Stop #1,BUS_STOP,2014-10-24,2016-08-02,GOOD,True
13174,1276,5261.0,3D Printer,MACHINERY,2009-05-13,2011-04-21,POOR,True
13175,1276,,Cricket Nets,SPORTS_EQUIPMENT,2020-06-09,2024-04-20,GOOD,True
13176,1276,5260.0,Table Saw,MACHINERY,2018-07-20,2022-09-18,GOOD,True
13177,1276,,Tennis Court #2,SPORTS_EQUIPMENT,2007-03-23,2009-09-30,POOR,True
13178,1276,,Long Jump Pit #1,SPORTS_EQUIPMENT,2019-07-06,2021-01-09,FAIR,True
13179,1277,5268.0,CNC Router,MACHINERY,2006-02-23,2007-10-23,CRITICAL,True
13180,1277,,Main Block Roof #1,ROOFING,2021-11-28,2024-07-17,GOOD,True
13181,1277,,Cricket Nets,SPORTS_EQUIPMENT,2018-04-10,2022-11-21,FAIR,True
13182,1277,,School Van,VEHICLE,2018-05-15,2022-12-06,GOOD,True
13183,1277,,Gym Roof,ROOFING,2018-04-04,2019-07-10,GOOD,True
13184,1277,5271.0,Heat Pump Unit,HVAC,2015-08-06,2020-03-16,POOR,True
13185,1277,5266.0,Boiler,HVAC,2009-06-13,2009-12-21,POOR,True
13186,1277,5264.0,Boiler #3,HVAC,2005-09-13,2009-08-07,FAIR,True
13187,1277,5265.0,Ventilation System,HVAC,2010-06-26,2013-12-06,FAIR,True
13188,1277,,School Bus #4,VEHICLE,2008-04-24,2010-10-23,GOOD,True
13189,1277,,Ride-on Mower,VEHICLE,2010-11-12,2014-02-12,FAIR,True
13190,1277,5269.0,Boiler,HVAC,2012-04-17,2015-07-11,FAIR,True
13191,1277,,Main Bus Stop,BUS_STOP,2011-12-02,2016-03-16,CRITICAL,False
13192,1278,5278.0,Air Conditioning Unit #1,HVAC,2022-01-08,2022-07-19,GOOD,True
13193,1278,5276.0,Band Saw,MACHINERY,2019-03-14,2023-05-19,GOOD,True
13194,1278,5273.0,Solar Panel Array,ELECTRICAL,2005-05-14,2010-03-24,POOR,True
13195,1278,,Drop-off Zone #4,CAR_PARK,2020-09-18,2023-01-03,GOOD,True
13196,1278,,Chainsaw,GROUNDS_EQUIPMENT,2021-07-05,2024-04-12,FAIR,True
13197,1278,,School Bus,VEHICLE,2008-09-03,2012-01-16,GOOD,True
13198,1278,,Visitor Car Park,CAR_PARK,2020-03-29,2024-09-21,POOR,True
13199,1278,,Staff Car Park,CAR_PARK,2019-08-09,2023-07-08,FAIR,True
13200,1278,,School Van,VEHICLE,2022-07-07,2024-04-23,POOR,True
13201,1278,5273.0,Emergency Lighting,ELECTRICAL,2020-10-21,2022-07-29,GOOD,True
13202,1278,5274.0,Workshop Lathe #1,MACHINERY,2021-03-06,2021-11-29,FAIR,True
13203,1278,,Visitor Car Park #4,CAR_PARK,2005-12-29,2008-08-04,FAIR,True
13204,1278,,Perimeter Fence - North,FENCING,2016-01-31,2019-02-15,FAIR,True
13205,1278,5278.0,EV Charger #3,ELECTRICAL,2010-02-18,2012-03-01,POOR,True
13206,1278,,Drop-off Zone,CAR_PARK,2011-08-16,2014-01-12,GOOD,True
13207,1278,5273.0,Solar Panel Array,ELECTRICAL,2016-06-03,2018-11-10,POOR,True
13208,1278,5276.0,Generator #2,ELECTRICAL,2014-05-02,2018-11-12,CRITICAL,True
13209,1278,5274.0,Air Conditioning Unit,HVAC,2018-03-10,2020-01-15,GOOD,True
13210,1278,,Perimeter Fence - South,FENCING,2006-12-26,2010-12-08,GOOD,True
13211,1278,5277.0,Ventilation System #1,HVAC,2013-04-22,2013-08-30,FAIR,True
13212,1279,5279.0,Ventilation System #4,HVAC,2006-02-14,2008-09-25,POOR,True
13213,1279,,Pool Fence #3,FENCING,2015-05-03,2017-02-09,FAIR,True
13214,1279,,Ride-on Mower #4,VEHICLE,2008-03-04,2011-08-23,CRITICAL,True
13215,1279,5286.0,3D Printer #4,MACHINERY,2022-09-06,2024-07-09,POOR,True
13216,1279,,Bus Bay,CAR_PARK,2009-12-09,2011-08-21,GOOD,True
13217,1279,,Swing Set,PLAYGROUND,2019-04-03,2022-04-26,FAIR,True
13218,1279,5279.0,Solar Panel Array,ELECTRICAL,2015-12-06,2017-08-17,CRITICAL,True
13219,1279,5280.0,Drill Press #4,MACHINERY,2015-03-29,2016-08-07,GOOD,True
13220,1279,,Drop-off Zone #4,CAR_PARK,2012-12-01,2016-08-21,POOR,True
13221,1279,5286.0,Heat Pump Unit #4,HVAC,2007-09-08,2007-12-22,FAIR,True
13222,1279,5289.0,Solar Panel Array,ELECTRICAL,2008-12-07,2012-06-08,POOR,True
13223,1279,5286.0,Workshop Lathe,MACHINERY,2016-04-02,2017-08-17,GOOD,True
13224,1279,,Senior Playground #1,PLAYGROUND,2016-03-02,2019-10-25,FAIR,True
13225,1279,5287.0,3D Printer #1,MACHINERY,2011-11-22,2014-04-06,GOOD,True
13226,1279,,Leaf Blower,GROUNDS_EQUIPMENT,2019-06-02,2022-09-22,FAIR,True
13227,1279,5289.0,Drill Press #3,MACHINERY,2021-12-12,2025-04-21,POOR,True
13228,1279,,Swimming Pool #3,SPORTS_EQUIPMENT,2012-01-31,2013-01-04,FAIR,True
13229,1279,,Perimeter Fence - North,FENCING,2015-10-12,2017-12-30,GOOD,True
13230,1279,,Utility Vehicle,VEHICLE,2018-02-20,2020-10-02,GOOD,True
13231,1279,5287.0,Emergency Lighting,ELECTRICAL,2022-02-04,2024-11-06,FAIR,True
13232,1279,5280.0,Central Heating System,HVAC,2013-02-16,2015-03-09,FAIR,True
13233,1279,5285.0,Generator #3,ELECTRICAL,2005-07-26,2007-01-22,GOOD,True
13234,1279,,Perimeter Fence - North #1,FENCING,2015-03-02,2019-09-21,GOOD,True
13235,1279,5280.0,Ventilation System #1,HVAC,2010-06-05,2014-10-25,GOOD,True
13236,1280,5292.0,EV Charger #3,ELECTRICAL,2021-02-25,2022-04-23,GOOD,True
13237,1280,5295.0,Air Conditioning Unit,HVAC,2012-06-13,2013-08-04,GOOD,True
13238,1280,5291.0,Main Switchboard,ELECTRICAL,2006-12-12,2009-07-07,FAIR,True
13239,1280,,Staff Car Park #1,CAR_PARK,2013-01-11,2017-11-30,GOOD,True
13240,1280,,Library Roof,ROOFING,2015-11-13,2017-06-24,POOR,True
13241,1280,,Staff Car Park,CAR_PARK,2009-02-17,2010-03-04,FAIR,True
13242,1280,,Hedge Trimmer,GROUNDS_EQUIPMENT,2015-05-27,2019-01-16,POOR,True
13243,1280,,Hall Roof #1,ROOFING,2007-02-03,2008-11-21,GOOD,True
13244,1280,5290.0,Emergency Lighting,ELECTRICAL,2005-08-03,2007-10-07,FAIR,True
13245,1280,,Perimeter Fence - South #2,FENCING,2016-03-17,2017-09-18,GOOD,True
13246,1280,5293.0,3D Printer,MACHINERY,2015-03-27,2019-01-16,CRITICAL,False
13247,1280,,Climbing Frame #1,PLAYGROUND,2019-05-25,2022-11-30,GOOD,True
13248,1280,5290.0,Generator,ELECTRICAL,2020-06-14,2024-04-16,FAIR,True
13249,1280,5296.0,EV Charger #1,ELECTRICAL,2021-09-24,2024-07-04,FAIR,True
13250,1280,,School Van #4,VEHICLE,2021-12-08,2022-09-04,POOR,True
13251,1281,5302.0,Heat Pump Unit,HVAC,2005-11-20,2009-06-26,POOR,True
13252,1281,5300.0,CNC Router,MACHINERY,2005-04-11,2007-03-24,FAIR,True
13253,1281,5300.0,Main Switchboard #2,ELECTRICAL,2006-03-23,2010-03-20,GOOD,True
13254,1281,5302.0,Drill Press #1,MACHINERY,2011-05-28,2016-02-20,POOR,True
13255,1281,,Hedge Trimmer #2,GROUNDS_EQUIPMENT,2006-04-06,2008-07-08,GOOD,True
13256,1281,5299.0,Central Heating System #2,HVAC,2010-03-26,2011-10-25,FAIR,True
13257,1281,5302.0,Air Conditioning Unit #2,HVAC,2014-08-21,2015-02-23,POOR,True
13258,1281,,Flying Fox,PLAYGROUND,2014-03-24,2017-01-25,GOOD,True
13259,1281,5299.0,Generator #2,ELECTRICAL,2015-10-23,2019-08-16,GOOD,True
13260,1281,,School Bus,VEHICLE,2017-02-08,2020-05-26,GOOD,True
13261,1281,5300.0,Emergency Lighting #3,ELECTRICAL,2007-12-31,2012-03-10,FAIR,True
13262,1281,,Ride-on Mower #2,VEHICLE,2009-08-17,2009-12-31,FAIR,True
13263,1281,,Junior Playground,PLAYGROUND,2014-12-20,2016-05-30,GOOD,True
13264,1281,5299.0,Heat Pump Unit,HVAC,2014-10-22,2016-01-18,GOOD,True
13265,1281,,School Bus,VEHICLE,2020-11-25,2021-11-15,GOOD,True
13266,1281,,Main Block Roof,ROOFING,2012-05-16,2015-04-07,FAIR,True
13267,1281,5298.0,Boiler,HVAC,2010-01-28,2012-09-25,GOOD,True
